,LeafNodeName,FullPath,common,female,male
207,inferior_thyroid_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Inferior_thyroid_R,True,True,True
208,infraorbital_l_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Infraorbital_L_A,True,True,True
209,infraorbital_r_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Infraorbital_R_A,True,True,True
210,intermediomedial_frontal_branch_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Intermediomedial_frontal_branch_L,True,True,True
211,intermediomedial_frontal_branch_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Intermediomedial_frontal_branch_R,True,True,True
212,internal_carotid_cavernous_part_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Internal_carotid_cavernous_part_L,True,True,True
213,internal_carotid_cavernous_part_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Internal_carotid_cavernous_part_R,True,True,True
214,internal_carotid_cerebral_part_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Internal_carotid_cerebral_part_L,True,True,True
215,internal_carotid_cerebral_part_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Internal_carotid_cerebral_part_R,True,True,True
216,internal_carotid_cervical_part_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Internal_carotid_cervical_part_L,True,True,True
217,internal_carotid_cervical_part_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Internal_carotid_cervical_part_R,True,True,True
218,internal_carotid_petrous_part_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Internal_carotid_petrous_part_L,True,True,True
219,internal_carotid_petrous_part_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Internal_carotid_petrous_part_R,True,True,True
220,lacrimal_l_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Lacrimal_L_A,True,True,True
221,lacrimal_r_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Lacrimal_R_A,True,True,True
222,lateral_frontobasal_456orbitofrontal789_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Lateral_frontobasal_456orbitofrontal789_L,True,True,True
223,lateral_frontobasal_456orbitofrontal789_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Lateral_frontobasal_456orbitofrontal789_R,True,True,True
224,lateral_pterygoid_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Lateral_pterygoid_L,True,True,True
225,lateral_pterygoid_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Lateral_pterygoid_R,True,True,True
226,lesser_palatine_l_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Lesser_palatine_L_A,True,True,True
227,lesser_palatine_r_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Lesser_palatine_R_A,True,True,True
228,lingual_l_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Lingual_L_A,True,True,True
229,lingual_r_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Lingual_R_A,True,True,True
230,masseteric_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Masseteric_L,True,True,True
231,masseteric_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Masseteric_R,True,True,True
232,maxillary_l_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Maxillary_L_A,True,True,True
233,maxillary_r_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Maxillary_R_A,True,True,True
234,medial_pterygoid_l_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Medial_pterygoid_L_A,True,True,True
235,medial_pterygoid_r_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Medial_pterygoid_R_A,True,True,True
236,mental_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Mental_L,True,True,True
237,mental_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Mental_R,True,True,True
238,middle_cerebral_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Middle_cerebral_L,True,True,True
239,middle_cerebral_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Middle_cerebral_R,True,True,True
240,middle_hypophyseal_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Middle_hypophyseal_L,True,True,True
241,middle_hypophyseal_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Middle_hypophyseal_R,True,True,True
242,middle_meningeal_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Middle_meningeal_L,True,True,True
243,middle_meningeal_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Middle_meningeal_R,True,True,True
244,middle_temporal_branch_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Middle_temporal_branch_L,True,True,True
245,middle_temporal_branch_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Middle_temporal_branch_R,True,True,True
246,mylohyoid_l_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Mylohyoid_L_A,True,True,True
247,mylohyoid_r_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Mylohyoid_R_A,True,True,True
248,occipital_l_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Occipital_L_A,True,True,True
249,occipital_r_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Occipital_R_A,True,True,True
250,ophthalmic_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Ophthalmic_L,True,True,True
251,ophthalmic_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Ophthalmic_R,True,True,True
252,paracentral_branches_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Paracentral_branches_L,True,True,True
253,paracentral_branches_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Paracentral_branches_R,True,True,True
254,parietal_branch_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Parietal_branch_L,True,True,True
255,parietal_branch_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Parietal_branch_R,True,True,True
256,parieto246occipital_branch_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Parieto246occipital_branch_L,True,True,True
257,parieto246occipital_branch_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Parieto246occipital_branch_R,True,True,True
258,pericallosal_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Pericallosal_L,True,True,True
259,pericallosal_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Pericallosal_R,True,True,True
260,pharyngeal_l_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Pharyngeal_L_A,True,True,True
261,pharyngeal_r_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Pharyngeal_R_A,True,True,True
262,polar_frontal_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Polar_frontal_L,True,True,True
263,polar_frontal_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Polar_frontal_R,True,True,True
264,pontine_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Pontine_L,True,True,True
265,pontine_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Pontine_R,True,True,True
266,posterior_auricular_l_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Posterior_auricular_L_A,True,True,True
267,posterior_auricular_r_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Posterior_auricular_R_A,True,True,True
268,posterior_cerebral_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Posterior_cerebral_L,True,True,True
269,posterior_cerebral_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Posterior_cerebral_R,True,True,True
270,posterior_ciliary_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Posterior_ciliary_L,True,True,True
271,posterior_ciliary_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Posterior_ciliary_R,True,True,True
272,posterior_communicating_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Posterior_communicating_L,True,True,True
273,posterior_communicating_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Posterior_communicating_R,True,True,True
274,posterior_deep_temporal_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Posterior_deep_temporal_L,True,True,True
275,posterior_deep_temporal_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Posterior_deep_temporal_R,True,True,True
276,posterior_inferior_cerebellar_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Posterior_inferior_cerebellar_L,True,True,True
277,posterior_inferior_cerebellar_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Posterior_inferior_cerebellar_R,True,True,True
278,posterior_lateral_nasal_branches_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Posterior_lateral_nasal_branches_L,True,True,True
279,posterior_lateral_nasal_branches_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Posterior_lateral_nasal_branches_R,True,True,True
280,posterior_meningeal_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Posterior_meningeal_L,True,True,True
281,posterior_meningeal_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Posterior_meningeal_R,True,True,True
282,posterior_parietal_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Posterior_parietal_L,True,True,True
283,posterior_parietal_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Posterior_parietal_R,True,True,True
284,posterior_temporal_branch_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Posterior_temporal_branch_L,True,True,True
285,posterior_temporal_branch_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Posterior_temporal_branch_R,True,True,True
286,posteromedial_frontal_branch_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Posteromedial_frontal_branch_L,True,True,True
287,posteromedial_frontal_branch_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Posteromedial_frontal_branch_R,True,True,True
288,precuneal_branches_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Precuneal_branches_L,True,True,True
289,precuneal_branches_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Precuneal_branches_R,True,True,True
290,prefrontal_456pre246rolandic789_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Prefrontal_456pre246Rolandic789_L,True,True,True
291,prefrontal_456pre246rolandic789_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Prefrontal_456pre246Rolandic789_R,True,True,True
292,sphenopalatine_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Sphenopalatine_L,True,True,True
293,sphenopalatine_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Sphenopalatine_R,True,True,True
294,submental_l_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Submental_L_A,True,True,True
295,submental_r_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Submental_R_A,True,True,True
296,superficial_cervical_456transverse_cervical_superficial_branch789_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Superficial_cervical_456transverse_cervical_superficial_branch789_L,True,True,True
297,superficial_cervical_456transverse_cervical_superficial_branch789_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Superficial_cervical_456transverse_cervical_superficial_branch789_R,True,True,True
298,superficial_temporal_frontal_branch_l_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Superficial_temporal_frontal_branch_L_A,True,True,True
299,superficial_temporal_frontal_branch_r_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Superficial_temporal_frontal_branch_R_A,True,True,True
300,superficial_temporal_l_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Superficial_temporal_L_A,True,True,True
301,superficial_temporal_parietal_branch_l_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Superficial_temporal_parietal_branch_L_A,True,True,True
302,superficial_temporal_parietal_branch_r_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Superficial_temporal_parietal_branch_R_A,True,True,True
303,superficial_temporal_r_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Superficial_temporal_R_A,True,True,True
304,superior_alveolar_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Superior_alveolar_L,True,True,True
305,superior_alveolar_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Superior_alveolar_R,True,True,True
306,superior_cerebellar_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Superior_cerebellar_L,True,True,True
307,superior_cerebellar_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Superior_cerebellar_R,True,True,True
308,superior_hypophyseal_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Superior_hypophyseal_L,True,True,True
309,superior_hypophyseal_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Superior_hypophyseal_R,True,True,True
310,superior_labial_l_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Superior_labial_L_A,True,True,True
311,superior_labial_r_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Superior_labial_R_A,True,True,True
312,superior_lateral_palpebral_l_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Superior_lateral_palpebral_L_A,True,True,True
313,superior_lateral_palpebral_r_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Superior_lateral_palpebral_R_A,True,True,True
314,superior_medial_palpebral_l_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Superior_medial_palpebral_L_A,True,True,True
315,superior_medial_palpebral_r_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Superior_medial_palpebral_R_A,True,True,True
316,superior_palpebral_arterial_arch_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Superior_palpebral_arterial_arch_L,True,True,True
317,superior_palpebral_arterial_arch_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Superior_palpebral_arterial_arch_R,True,True,True
318,superior_thyroid_l_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Superior_thyroid_L_A,True,True,True
319,superior_thyroid_r_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Superior_thyroid_R_A,True,True,True
320,supraorbital_l_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Supraorbital_L_A,True,True,True
321,supraorbital_r_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Supraorbital_R_A,True,True,True
322,supratrochlear_l_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Supratrochlear_L_A,True,True,True
323,supratrochlear_r_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Supratrochlear_R_A,True,True,True
324,transverse_facial_l_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Transverse_facial_L_A,True,True,True
325,transverse_facial_r_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Transverse_facial_R_A,True,True,True
326,vertebral_l_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Vertebral_L_A,True,True,True
327,vertebral_r_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Vertebral_R_A,True,True,True
328,vidian_456artery_of_pterygoid_canal789_l,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Vidian_456artery_of_pterygoid_canal789_L,True,True,True
329,vidian_456artery_of_pterygoid_canal789_r,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Vidian_456artery_of_pterygoid_canal789_R,True,True,True
330,zygomaticoorbital_l_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Zygomaticoorbital_L_A,True,True,True
331,zygomaticoorbital_r_a,2_20_mAnatomy/Artery_system/HeadABCDEFG_and_Neck/Zygomaticoorbital_R_A,True,True,True
332,anterior_tibial_l_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Anterior_tibial_L_A,True,True,True
333,anterior_tibial_recurrent_l_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Anterior_tibial_recurrent_L_A,True,True,True
334,arcuate_l,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Arcuate_L,True,True,True
335,calcaneal_branches_l_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Calcaneal_branches_L_A,True,True,True
336,circumflex_femoral_lateral_l_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Circumflex_femoral_lateral_L_A,True,True,True
337,circumflex_femoral_medial_l_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Circumflex_femoral_medial_L_A,True,True,True
338,common_plantar_l,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Common_plantar_L,True,True,True
339,deep_plantar_arch_l,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Deep_plantar_arch_L,True,True,True
340,deep_plantar_l,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Deep_plantar_L,True,True,True
341,descending_genicular_l,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Descending_genicular_L,True,True,True
342,distal_perforating_branches_l_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Distal_perforating_branches_L_A,True,True,True
343,dorsal_common_digital_l,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Dorsal_common_digital_L,True,True,True
344,dorsal_digital_foot_l_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Dorsal_digital_Foot_L_A,True,True,True
345,dorsal_metatarsal_l,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Dorsal_metatarsal_L,True,True,True
346,dorsalis_pedis_l_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Dorsalis_pedis_L_A,True,True,True
347,fibular_456peroneal789_l_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Fibular_456peroneal789_L_A,True,True,True
348,lateral_circumflex_femoral_descending_branch_l,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Lateral_circumflex_femoral_descending_branch_L,True,True,True
349,lateral_inferior_genicular_l_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Lateral_inferior_genicular_L_A,True,True,True
350,lateral_plantar_l_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Lateral_plantar_L_A,True,True,True
351,lateral_superior_genicular_l_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Lateral_superior_genicular_L_A,True,True,True
352,lateral_tarsal_l,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Lateral_tarsal_L,True,True,True
353,medial_inferior_genicular_l_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Medial_inferior_genicular_L_A,True,True,True
354,medial_plantar_deep_branch_l,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Medial_plantar_deep_branch_L,True,True,True
355,medial_plantar_l_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Medial_plantar_L_A,True,True,True
356,medial_plantar_superficial_branch_l,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Medial_plantar_superficial_branch_L,True,True,True
357,medial_superior_genicular_l_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Medial_superior_genicular_L_A,True,True,True
358,middle_genicular_l,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Middle_genicular_L,True,True,True
359,perforating_branches_of_the_thigh_l,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Perforating_branches_of_the_thigh_L,True,True,True
360,plantar_metatarsal_l,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Plantar_metatarsal_L,True,True,True
361,popliteal_l_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Popliteal_L_A,True,True,True
362,posterior_tibial_l_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Posterior_tibial_L_A,True,True,True
363,proper_plantar_digital_l_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Proper_plantar_digital_L_A,True,True,True
364,proximal_perforating_branches_l_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/Common/Proximal_perforating_branches_L_A,True,True,True
365,deep_external_pudendal_456pudic789_female_l_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/FeDCBAmale/Deep_external_pudendal_456pudic789_female_L_A,False,True,False
366,femoral_female_l_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/FeDCBAmale/Femoral_female_L_A,False,True,False
367,profunda_femoris_456deep_femoral_deep_artery_of_the_thigh789_female_l,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/FeDCBAmale/Profunda_femoris_456deep_femoral_deep_artery_of_the_thigh789_female_L,False,True,False
368,deep_external_pudendal_456pudic789_male_l_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/MaDCBAle/Deep_external_pudendal_456pudic789_male_L_A,False,False,True
369,femoral_male_l_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/MaDCBAle/Femoral_male_L_A,False,False,True
370,profunda_femoris_456deep_femoral_deep_artery_of_the_thigh789_male_l,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_L/MaDCBAle/Profunda_femoris_456deep_femoral_deep_artery_of_the_thigh789_male_L,False,False,True
371,anterior_tibial_r_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_R/Common/Anterior_tibial_R_A,True,True,True
372,anterior_tibial_recurrent_r_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_R/Common/Anterior_tibial_recurrent_R_A,True,True,True
373,arcuate_r,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_R/Common/Arcuate_R,True,True,True
374,calcaneal_branches_r_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_R/Common/Calcaneal_branches_R_A,True,True,True
375,circumflex_femoral_lateral_r_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_R/Common/Circumflex_femoral_lateral_R_A,True,True,True
376,circumflex_femoral_medial_r_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_R/Common/Circumflex_femoral_medial_R_A,True,True,True
377,common_plantar_r,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_R/Common/Common_plantar_R,True,True,True
378,deep_plantar_arch_r,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_R/Common/Deep_plantar_arch_R,True,True,True
379,deep_plantar_r,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_R/Common/Deep_plantar_R,True,True,True
380,descending_genicular_r,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_R/Common/Descending_genicular_R,True,True,True
381,distal_perforating_branches_r_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_R/Common/Distal_perforating_branches_R_A,True,True,True
382,dorsal_common_digital_r,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_R/Common/Dorsal_common_digital_R,True,True,True
383,dorsal_digital_foot_r_a,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_R/Common/Dorsal_digital_Foot_R_A,True,True,True
384,dorsal_metatarsal_r,2_20_mAnatomy/Artery_system/LABCDEFGower_Limb_R/Common/Dorsal_metatarsal_R,True,True,True
